user,tweet
3,['.@official_tWitch and @kunalnayyar danced brilliantly with the dance move playing behind them in our game “Can tWitch and Kunal Dance… with What’s Behind Them?” https://t.co/J25oSoexbh']
3,['Jerry is a big #buzzlightyear fan... which is hard for @TomHanks. #ToyStory4 https://t.co/pYTrOYqpj2']
3,"['Thanks to everyone who showed up at the @Astros game, especially @JustinVerlander. Y’all were fantastic! Not at throwing, but... 😃 #AstrosOnEllen airs Friday!']"
3,"['.@TomHanks answered all of my #BurningQuestions, and then some. Hi, @Cher. https://t.co/xcixsLLW3e']"
3,"['President Masisi, for every person who wants to kill elephants, there are millions who want them protected. We’re watching. #BeKindToElephants @OfficialMasisi https://t.co/iTSAYXvrfM']"
3,"['@astros Houston, we have a problem. You’re almost out of time. @Astros #AstrosOnEllen']"
3,"['You guys, I finally figured out all of it. #GameOfThrones #AvengersEndgame https://t.co/oHKe7tFeJ7']"
3,"['.@TomHanks has two Oscars, but he couldn’t get a beer at Stagecoach. https://t.co/k1VjsSJS49']"
3,"['Houston, you still have time! Grab your cap and head over to the Plaza on Crawford Street right now! I promise you won’t regret it. @Astros #AstrosOnEllen']"
3,"['I did a special version of Million Dollar May called Million Dollar Milo, and I had the perfect Million Dollar Milo to help me. @MiloVentimiglia #NosesON https://t.co/UHjUAXS7dh']"
3,"['If school was as fun as it is in this episode of #Momsplaining with @IMKristenBell, I never would have left. #ThanksSponsor @momsplaining  https://t.co/Iz7oTZJmdg']"
3,"['Hey, Houston. I have a big surprise for you at the Astros game today, so come dressed like you’re the biggest @Astros fan in the world. #AstrosOnEllen']"
3,"['I met 6-year-old space expert Jerry Morrison III for the first time today, and he just about knocked me into orbit. https://t.co/7ZecGlVKWH']"
3,"['@astros Head over to Minute Maid Park by 3PM for a chance to be on my show – or it’s one, two, three strikes you’re out at the @Astros game! #AstrosOnEllen https://t.co/kKGL1UQaja']"
3,['I don’t know if I’m ready for the final goodbye between Woody and Buzz. @TomHanks #ToyStory4  https://t.co/Hmen20DLYU']
3,"['Hey, Houston. I’ll be looking for the biggest @Astros fan at the game today, so come dressed in your finest Astros gear, because ya might just be on TV. #AstrosOnEllen https://t.co/kKGL1UQaja']"
3,['@BethBehrs @andylassner ❤️']
3,"['Houston, I’ll be looking for the biggest @Astros fan at the game tomorrow. I hear everything is big in Texas, so I’m expecting a lot. Dress up BIG, and you could win something GIANT. #AstrosOnEllen https://t.co/kKGL1UQaja']"
3,['Doing this show has been the ride of my life. https://t.co/Mytkjxj4xa']
3,"['On today’s podcast, my Executive Producers talk to my celebrity producer Matt Wright. I hadn’t heard this story from my birthday party. #EllenOnTheGo @EdGlavin @andylassner @MaryConnelly @kevinlemanII https://t.co/cU97HMOQeu']"
3,"['I don’t care what Portia wants for her birthday, I’m never doing what @jadapsmith did for Will Smith. https://t.co/DEUzeVmSPg']"
3,['.@MenaMassoud and @NaomiScott are about to be really big stars.  #Aladdin #Jasmine #Genie https://t.co/BObYBSSC5F']
3,"['If you watched #TheBachelorette last night, you got an eyeful. Now get an earful from my ""Bachelorette Recap Show""! @tracysgold @coreypalent @thezenor @ellentube https://t.co/NFkhd4u36t']"
3,"['Will Smith is so afraid of mice, he can’t even look at the one I have right next to me. https://t.co/UCS4Y9ZxrK']"
3,"['The last time the WAFFLE crew was here, I had a subway car built just for them, so I brought them back to use it one more time. https://t.co/AuaHWLXGUG']"
3,['Will Smith and the cast of #Aladdin played a memorable game called “Rub My Lamp.” @MenaMassoud @NaomiScott https://t.co/0mIFSiq6os']
3,['She’s the 100m record holder and the first openly gay sportsperson in India. I guess she knows a thing or two about being first. I’m so proud of her. https://t.co/auoyWY8yvk']
3,"['@rickygervais I’ll start right now – everyone go watch #AfterLife! As for pants, I’m sending you these ASAP. #Relatable @netflix https://t.co/ObAskQUQI5']"
3,"['.@ReeseW was wonderful at ""5 Second Rule."" She just needed a half hour or so to figure out the buzzer. https://t.co/qg6jJYgf9P']"
3,['@ReeseW 😂😂😂 #photoshoplies']
3,"['This billionaire gave a commencement speech at Morehouse College, and then paid off all of their student loans. You are incredible, Robert F. Smith. https://t.co/IvP31Y2tNe']"
3,['The only thing I love more than giving money to deserving people is giving money to deserving people who give money to deserving people. It’s a vicious cycle of kindness. #ThanksSponsor https://t.co/U05usr6Fuj']
3,"['Happy birthday, @cher! I got you, “Babe.” https://t.co/rM3vRzL3BQ']"
3,"['I couldn’t be happier for @ReeseW, her impending twins, and her new career as a plastic surgeon. https://t.co/Ywvtn078LQ']"
3,['It’s the last episode of this season of Go RVing with @official_tWitch &amp; @Allisonholker! I promise it’s more satisfying than anything you may have watched last night. #ThanksSponsor https://t.co/4iqhPuWH4P']
3,['I sent my writer Adam to the very last Blockbuster Video to do a hidden camera prank. It’s time for Kevin the Cashier at Blockbuster! https://t.co/eAin6KY8FT']
3,"['@BenergyEAC @EdGlavin @Eagles @FOX29philly @SWilsonFOX29 @LucyNolandFOX29 @JClarkNBCS @JonDorenbos You’re amazing, Ben. Happy birthday!']"
3,"['If you’re planning to go to an @Astros game this week, I hear it’s gonna be a good one on Wednesday. 😉 #AstrosOnEllen https://t.co/gOS6PZQLhF']"
3,"['.@ReeseW took this whole “Jen Aniston is better friends with me” thing too far, so I took it all the way to the top. https://t.co/voskonZlxG']"
3,"['Look at this... my friend @Oprah gave half a million dollars to one of my favorite principals, Akbar. He’s such an amazing guy. @PrincipalAkbar https://t.co/PvFWUcMjv3']"
3,"['.@ReeseW told me about #BigLittleLies Season 2 and ""Legally Blonde 3""! Someone should declare this a national holiday. https://t.co/a1DLVRFluZ']"
3,"['I’m so excited for #GameOfThrones. I don’t know what I’m excited for, but Portia will explain it as we go. She loves when I ask her questions during the show. #GameOfThronesFinale']"
3,"['Happy birthday, @SamSmith! I love you... and I know I’m not the only one.']"
3,['Can you believe there are people who have never watched #GameofThrones? #OMKalen @TheKalenAllen https://t.co/uTukZnShL6']
3,"[""Look, I made it easier for you. It’s all of the @TaylorSwift13 clips in one. You're welcome. https://t.co/0pZkGG3HmP""]"
3,['Someone is jealous of Charlie. https://t.co/3JgAcElIig']
3,['.@OneRepublic is here with a new song and a new show. https://t.co/VpkuzsRLZT']
3,"['Hey, #GameofThrones people... we should make a crossover episode. You’re welcome. https://t.co/8doeJplGrI']"
3,"[""This Lil' Mushroom has some giant skills. https://t.co/yq20nGENGG""]"
3,['Nate and Landon are hilarious together. You can’t not watch these two. #ThanksSponsor https://t.co/GAFHPmgvMM']
3,['#KeanuReeves has an incredible talent for doing stunts. His signature on the other hand... https://t.co/8187fJpfdw']
3,"[""Lil' Mushroom gave my big mushroom a good scare. I love you, @AndyLassner. https://t.co/SK3iItNScR""]"
3,"['.@KrisJenner gave me a cold. Worse than that, I now owe her 10% of my NyQuil. https://t.co/wZzZmDvJ19']"
3,"['#KeanuReeves was here for the first time. Hey, Sandra Bullock, he had a crush on you too!! https://t.co/rKXNrTsFbT']"
3,"['@JJWatt I feel you may not be eligible for this one, but you should definitely show up, assuming there will be something to show up for. 😊']"
3,"['My friend @OliviaWilde is here today, and brought me an exclusive first-look at the “Booksmart” trailer, and it looks hilarious. #ThanksSponsor #BooksmartMovie https://t.co/RZYMIGb2mS']"
3,['My new Alta bedding collection at Bed Bath and Beyond is the perfect gift for your bed. It deserves something nice. https://t.co/jYzAlMDGUe https://t.co/GUvirWjB7o']
3,"['If you’re a fan of the Houston @Astros, and watch my show, I am looking for you. I can’t tell you why, but you’re gonna want to click this link. https://t.co/OJPddbOx5p']"
3,"['Everything @MelissaMcCarthy does makes me laugh, including playing #DangerWord. https://t.co/6E41yZvNbB']"
3,['.@MelissaMcCarthy guest hosted my show today! Maya Rudolph knew just what she needed to calm her nerves. https://t.co/3u2KOiqKnY']
3,['.@MelissaMcCarthy met Chassidy and Jaida when we gave them something to help pay for school. Today she brought them back for something even more wonderful. https://t.co/reuMstyn21']
3,"['.@MelissaMcCarthy and @MayaRudolph talked about how the movie ""Bridesmaids"" changed their lives forever. https://t.co/HylyIjNo97']"
3,"['Look what you made me do, @TaylorSwift13. #BurningQuestions https://t.co/nUmL6y7en2']"
3,"['You could win the engagement ring of your dreams, thanks to my show ""A Decent Proposal"" with @Harto and James Allen. Your chance ends tonight! https://t.co/ZModRCTl1m']"
3,"['.@MelissaMcCarthy took over as host of my show for the day, and her friend @IMKristenBell had some beautiful words of advice. https://t.co/JvmVINiY1x']"
3,"['I stand with the women in Alabama, Georgia, Kentucky, Mississippi, Ohio, Missouri, and everywhere, who have the right to decide what happens to their bodies, as we all do.']"
3,['.@MelissaMcCarthy loves @BillieEilish. This is my new favorite music video. https://t.co/52jzsREcCP']
3,"['Tomorrow, @MelissaMcCarthy is guest hosting my show. I made her a new show opening and theme song. https://t.co/ptOrGY3SqR']"
3,"['Do you know someone who really deserves a holiday miracle? Tell me about them here! And then don’t forget to watch my ""Greatest Night of Giveaways"" this holiday season on @NBC! https://t.co/SRhZftYbAu']"
3,"['.@TaylorSwift13, we never go out of style. https://t.co/1lRfzL7ufZ']"
3,"['Those tiny, tiny microphones I hid in my audience catch everything. https://t.co/p79rllveLC']"
3,['This episode of #Momsplaining is about to fill you with so much joy. @IMKristenBell #ThanksSponsor https://t.co/fE33BtjqFD']
3,['.@chefjoseandres is a brilliant and hilarious chef. I don’t care what the vegetables say about him. #VegetablesUnleashed https://t.co/z0i7jUeJo2 https://t.co/tQskqYHH9P']
3,['.@TaylorSwift13 hasn’t done an interview in years. She has a lot to say. https://t.co/bAks45CAK2']
3,['Do you wash your legs in the shower??? https://t.co/ROBQ9ICgbo']
3,['.@TaylorSwift13 left some Easter eggs about her Easter eggs. I haven’t been this excited since Easter. https://t.co/CZYHXW75jW']
3,"['@chefjoseandres @taylorswift13 You and the vegetables were both unleashed, and it was wonderful.']"
3,['.@TaylorSwift13 answering #BurningQuestions is kind of amazing. https://t.co/9CGaw91el3']
3,['.@TaylorSwift13 is here tomorrow! https://t.co/gKuAtnEZQp']
3,"['I couldn’t be more excited to be on the new season of “My Next Guest Needs No Introduction” with, well, he needs no introduction. (It’s David @Letterman.) https://t.co/sspmrCrmwJ']"
3,['Just one more reason why I don’t have kids. https://t.co/hcyqEeQwNU']
3,['There’s no one better than Clayton Kershaw to help a huge @Dodgers fan pitch her way to a big prize. It’s Million Dollar May! #SparkKindness @ClaytonKersh22 https://t.co/W7HN4Hd17l']
3,['@foofighters I’m rocking as hard as I can.']
3,['@Dodgers @ClaytonKersh22 @KershsChallenge A whole lotta people at my show were excited about this today.']
3,"[""I am guest on my EPs' podcast today to talk about how we knew @KimKardashian’s surrogate was in labor before @KrisJenner did. #EllenOnTheGo @EdGlavin @MaryConnelly @andylassner @kevinlemanII\n\nSubscribe here: https://t.co/TZxLrpfSU2 https://t.co/Hn4FmHY9ri""]"
3,"['Yoyoka is only 9, but she’s drumming at a @FooFighters level. I surprised her with a message from the lead Foo, Dave Grohl. @yoyokadrums https://t.co/HCJWceuzIm']"
3,['Love is all you need. https://t.co/qsi0AEw1Zc']
3,"['It’s that time again! My producers are back for another season of the #TheBachelorette recap show, and @tracysgold has a very special announcement. @thezenor https://t.co/q2qg9leyHz']"
3,"["".@MaryConnelly's rash is spreading. #TheBachelorette https://t.co/V2RB9IfAgo""]"
3,['It turns out making @OctaviaSpencer and @official_tWitch dance like the dancers I put behind them is a lot of fun. https://t.co/UAs1VxuGVD']
3,['@andylassner Lol. You’re fired.']
3,"['Get ready, Swifties. Wednesday’s the day. @taylorswift13 https://t.co/unN24XtEeQ']"
3,['Here’s a little something to make your Monday better. You could be sitting in my audience for the next season of #GameofGames! https://t.co/DAJgS5NMBV']
3,['I can’t put into words how adorable this 9-year-old Irish magician is. https://t.co/v6XMUJvJAl']
3,['Tarrina thought her husband was deployed in Egypt. She had no idea he was backstage. https://t.co/RjGnA5ixWg']
3,"['The sexiest dad on TV, @SterlingKBrown, told me what he was like in high school. https://t.co/7ZncY3oWr4']"
3,['Christopher Abbott told me about acting naked with George Clooney. https://t.co/r2FcnLgyms']
3,['Jason Momoa can really throw an ax. https://t.co/lrSzGhrsOJ']
3,"['After a performance like that, we’d all need a little snow to cool us down. @official_tWitch and @Allisonholker head from #MagicMike to Park City, Utah on ""Go RVing""! #ThanksSponsor https://t.co/Cpv4BvYXbz']"
3,"['Happy birthdet, Stephen Colbert! @StephenAtHome']"
3,['.@SterlingKBrown may never come back to my show after this. https://t.co/uzHf4em5BP']
3,['This is gonna be epic. https://t.co/NlTmQxvC88']
3,['3 more days! 3 more days! 3 more days! @taylorswift13 https://t.co/755Xx3cDbs']
3,['Remind me not to go to this bar. #MothersDay https://t.co/yJGCNlJOB8']
3,['Happy #MothersDay! Here’s my GIF to you. https://t.co/l3CbyOuuW4']
3,['Surprise! We’re having a baby! #MothersDay https://t.co/0dLlnRuvrJ']
3,"['We never go out of style. See you in four days, @taylorswift13. https://t.co/V1zJMrUG64']"
3,['.@TheKalenAllen’s mom reviews are just what you need this weekend. #OMKalen #MothersDay https://t.co/8TYvH0V4U9']
3,"['""Shuffle Baby"" is a game I invented where you use babies as pucks. Obviously, I don’t have any children. https://t.co/sbxF5rBQkO']"
3,"['Mother’s Day came early for these lucky, first-time pregnant moms in my audience. It’s my #MothersDay Show! #ThanksSponsor https://t.co/ew2LPJa7fj']"
3,"['Wednesday, May 15th, @TAYLORSWIFT13 is gonna be talking to ME! https://t.co/QXKIa1ijbt']"
3,['I really know how to make a pregnant lady cry. #MothersDay https://t.co/D6L0lDvoHQ']
3,['.@KrisJenner told us how she helped deliver some of her grandchildren. https://t.co/RpVDjc8e6t']
3,"['Can’t stop listening to ""I Don’t Care."" Clearly this is about me. @edsheeran @justinbieber https://t.co/fmJ4WNywQ2']"
3,['I can’t believe these guys left my show and went to Rwanda. I need more fans like this. #WeNeedGorillas @TheEllenFund https://t.co/FmLi4xb6XZ']
3,['It’s my #MothersDay Show! @KrisJenner helped me give away some very exciting gifts to some very pregnant ladies. https://t.co/UgJKVKv5l2']
3,"[""You may remember Pickle Boy from my #MothersDay Shows. Today I’m introducing Banana Split Man. @AndyLassner's never looked better. https://t.co/NpMABL5cgF""]"
3,['I knew @KimKardashian’s surrogate was in labor before @KrisJenner knew. That was fun news to give. https://t.co/T8W4FBiIsW']
3,"['I surprised @KrisJenner with 6 of her grandchildren. Then I surprised her with one more. Sending love to you, @KimKardashian and @KanyeWest! @kourtneykardash https://t.co/7SzHA2sahM']"
3,['.@KrisJenner is here tomorrow to catch up with the Kardashian Sister/Kousin. #KUWTK https://t.co/MuklHauL0D']
3,"['If you were upset by the continuity mistake on #GameofThrones, I spotted one more. https://t.co/uJbph9OjFQ']"
3,['The Sultan of Brunei passed a law that made being gay punishable by death. George Clooney spoke up. I couldn’t be more grateful. https://t.co/TYZNdrHMN8']
3,"['After his accident last year, George Clooney doesn’t ride motorcycles anymore. So I got him this. https://t.co/aRJgjiVYIy']"
3,"['Oh, the fun we had when George Clooney was my work neighbor. https://t.co/cqyTvdtv8g']"
3,"['If you don’t have a great present to give for #MothersDay, this is gonna make you feel a lot better. https://t.co/cHZBFnGN5K']"
3,['George Clooney knows exactly where to go for baby advice. https://t.co/GlkXvFgE6o']
3,['I had no idea how snakes made babies. #Momsplaining with @IMKristenBell is BACK! https://t.co/Cu1CmqSmqp']
3,['A word to you mothers from Jennifer Garner. https://t.co/jWxoT7hE23']
3,['I found out why Jason Momoa was shirtless at the Oscars after-party. https://t.co/a1CtyeDzDz']
3,"['Who’s ready for more Million Dollar May?! At some point, someone is gonna win BIG. #SparkKindness #ThanksSponsor https://t.co/I4RP33IUn7']"
3,"['My producer @kevinlemanII has a big crush on Jason Momoa, so @EdGlavin arranged something special for him. https://t.co/dMburzv89C']"
3,['Young Dylan had a dream come true right on my show. @kenanthompson https://t.co/EUqtQgs9cx']
3,['Do NOT hang out behind the fridge at Jason Momoa’s house. 🐍 https://t.co/YIKVEQpMTV']
3,['Happy Teacher Appreciation Week! I ❤️ teachers. https://t.co/RX4ppTSDUN']
3,"['Is it hot in here, or is Jason Momoa throwing axes? https://t.co/Ty0w8SrPku']"
3,['Tomorrow. Momoa. Whoa-a. https://t.co/ByQtO7UQrL']
3,['@PaulaAbdul ❤️']
3,['@hwinkler4real ❤️']
3,['This is the moment Andy Zenor talked about on the #EllenOnTheGo podcast today. #Classic #GetMeABib  @thezenor https://t.co/PsVbfC2SZq']
3,"['Don’t worry, @AdamLevine. From now on, Jake Gyllenhaal can text me directly. https://t.co/j9hQylfg0k']"
3,"['.@hwinkler4real was here, and we scared the Fonzie outta him. https://t.co/r7WQA72I4F']"
3,['.@PaulaAbdul can do things I don’t think even she knew she could do. #BBMAs https://t.co/AeXuPZ7uxb']
3,"['The man in the short shorts, Andy Zenor, is the guest on the #EllenOnTheGo podcast! I had no idea how he got hired on my show. @thezenor @andylassner @MaryConnelly @EdGlavin @kevinlemanII https://t.co/TZxLrpfSU2']"
3,"['My hilarious friends Nate and Landon took on @hwinkler4real in my new game, “Are You Smarter Than Two Kid Geography Experts?” https://t.co/m4sSXIeygl']"
3,"['.@TheKalenAllen is here to recap the good, the bad, and the camp from the #MetGala. https://t.co/8cafQoXu2L']"
3,"['Congratulations, @AmySchumer! I found some good advice for you. @GoldieHawn https://t.co/2BgNnRaJks']"
3,['Nate and Landon’s pen pal friendship is one of the greatest things to come out of my show. https://t.co/4jVKmLUur6']
3,"['There were a number of problems with our new game, “Words of Danger.” https://t.co/KoOUyaq147']"
3,['Y’all saw this scene in the #AvengersEndgame when #RocketRaccoon sings Shallow to #Thor? https://t.co/DPcDiEDgWN']
3,['Jake Gyllenhaal is handsome even when he’s screaming at me. https://t.co/YIUO4k8uGP']
3,['@NaomiWadler I’m so happy you’re a part of it all.']
3,['Coming out is a brave act. You’ve got to watch this. @easton_matty https://t.co/Wm3rtia9c4']
3,"['.@official_tWitch, @Allisonholker and their kids could be dancing their way through your town on this new season of ""Go RVing""! #ThanksSponsor https://t.co/GGp6Q2VZXH']"
3,['Just call me mother of shredding. #GameOfThrones https://t.co/2ZjjLtmrWa']
3,['Our voices are louder than you think. Keep them raised.  https://t.co/7kgoBsjrYV']
3,['This might be the highest stakes marshmallow toss ever played. #ThanksSponsor #SparkKindness https://t.co/POIG6l6R6o']
3,"['Happy birthday, George Clooney. Thanks for making the world a better place. https://t.co/7kgoBsjrYV']"
3,['Nobody scares @BlakeShelton and gets away with it. Including @itsJulieBowen. https://t.co/gKvDP9uuWg']
3,['@Lavernecox ❤️']
3,['Monday morning with BAE. https://t.co/CaIpqyJCV7']
3,"['The #royalbaby is here! Congratulations, Meghan Markle and Prince Harry. The baby is 7th in line for the throne, which is crazy, because right now I’m 7th in line for the key-making kiosk at my grocery store. @RoyalFamily']"
3,['Congratulations to everyone who works so hard to make this show what it is. And no you can’t have tomorrow off. #DaytimeEmmys']
3,"['I asked @JohnBradleywest about the ending of #GameofThrones. Spoiler alert! He didn’t really have any spoilers, but he did have some info. #SamwellTarly https://t.co/pRChMPmyyc']"
3,"['Happy #CincoDeMayo to everyone celebrating responsibly! And to everyone celebrating irresponsibly, put your shirt back on, sit down and have some water please.']"
3,"['Happy birthday, @Adele! I hope whatever age you are turning is the title of your new album.']"
3,"['The only thing I like better than @harto’s one take intro to ""A Decent Proposal"" is this blooper reel of all the times it went wrong. https://t.co/20BLqB107I']"
3,['It’s #AntiBullyingDay and #FirefightersDay! Two things I love to celebrate. Nobody better THINK about bullying any firefighters today.']
3,"['.@TheKalenAllen is back at it, reviewing Mac &amp; Cheese recipes. #OMKalen https://t.co/K22H1znYJK']"
3,['May the force forever be with you. ❤ #StarWarsDay #MayThe4thBeWithYou https://t.co/WmJfvEqXW9']
3,"['I knew @SophieT and @JoeJonas would end up together. If you watch #GameofThrones, there were a lot of signs. #SansaStark https://t.co/P3bojgmcUq']"
3,['Being able to do this for Zion and his mom was the best feeling I had all week. #ThanksSponsor https://t.co/9yGXARG2jA']
3,"['It’s almost #CincoDeMayo! I played a special round of Cinco Second Rule, and my audience won tickets to Doce Days of Giveaways. https://t.co/IJ0DKSYCIh']"
3,['@BethBehrs Then my work is done.']
3,['.@KenanThompson did an impression of @JayLeno for Jay Leno. How’d that go? https://t.co/Cu435HDH7W']
3,"['Zion and his mom Kimberlli are two of the most incredible people I’ve ever met. As far as I’m concerned, they both deserve a gold medal. https://t.co/JfklpFdJGI']"
3,"['This 10-year-old girl is a violinist, and she’s about to wow you. @PostMalone https://t.co/ofXOjGygaW']"
3,['.@KenanThompson was here for the first time and he brought famous friends. https://t.co/gyyD8Cj2yq']
3,"['After 279 episodes, @kunalnayyar told @official_tWitch  how he felt saying Raj’s last words on The #BigBangTheory. https://t.co/7kEEBWW5kC']"
3,['@JayShettyIW @ellentube This is very very very very very good news.']
3,['.@BTS_twt’s incredible performance of “Mic Drop” is now on my @Spotify playlist! #TBT #ThanksSponsor https://t.co/Pv8XUtKuUN']
3,"['Unlikely, untested, unprecedented and absolutely  wonderful. @TIME @PeteButtigieg @Chas10Buttigieg https://t.co/tPU78zStcn']"
3,"['This made me very happy. Thanks, @Walmart, for helping me #SparkKindness all month for Million Dollar May! #ThanksSponsor https://t.co/PNfpLjbQ0f']"
3,"['Achieng is in my audience, and hasn’t seen her family in 2 years, since they’re in Kenya and South Africa... which is weird, because I’m pretty sure I have some people from Kenya and South Africa backstage. https://t.co/Sa4L0xMby8']"
