user,tweet
6,"['I can’t believe we just won Best Original Music @BAFTA ‘s . I wish so much I was there but am at the Grammy’s to show them our love as well. We made a film about music. This means the world to me. Thank u to all our fans we love u so much, we wouldn’t be here without u #BAFTAs https://t.co/nD8QZgwySB']"
6,"['Was our last Enigma Las Vegas show till May last night 😭I feel like this show was built for us. Not performing just for one country or state, but a diverse group of people from all over the world. Different sexual identities, every color, every kind. Everything we stand for ❤️\U0001f9da\u200d♀️ https://t.co/A2YStpGjgB']"
6,['What a wonderful evening at #SAGAwards this weekend celebrating with my #AStarIsBorn family ✨ \n📸 Dimitrios Kambouris @GettyImages https://t.co/CsSK1wsvSg']
6,['Thank you @theacademy ❣️ https://t.co/WK4MtYmsku']
6,"['Thank you @Variety for this BEAUTIFUL review of my Jazz and Piano Show in Las Vegas!! ❤️❤️❤️ All of us Jazz musicians, we are so grateful! 🎼🎷🎤🍾🎉\n\nhttps://t.co/WkIIZgJ8HZ']"
6,['https://t.co/RPByXJnNZO']
6,['Follow along with @momgerm and @BTWFoundation as they travel around Vegas visiting local nonprofits ❤ https://t.co/fyRYSO1ZsI']
6,['Thank you @CriticsChoice for these honors!\n📸 Kevin Mazur / Jon Kopaloff / @GettyImages https://t.co/FUw5N7y13Z']
6,"[""RT @Variety: Lady Gaga's emotional acceptance speech for her tied win for best actress #CriticsChoice https://t.co/IAepNXW87Y""]"
6,"['Goodbye, my angel 💔 https://t.co/KnWlt2ryuC']"
6,['I stand by anyone who has ever been the victim of sexual assault: https://t.co/67sz4WpV3i']
6,"['Thank you so much to the National Board of Review! ❤️ It was an honor, I’m so humbled to win best actress! 🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟 https://t.co/kZa6yYFpKd']"
6,['🍾 https://t.co/Q6acdQrhaf']
6,"['RT @iTunes: Congratulations to @LadyGaga, @MarkRonson, Anthony Rossomando &amp; Andrew Wyatt for winning the award for Best Original Song. #ASt…']"
6,['RT @Spotify: And Shallow takes home the 🏆 for Best Original Song at the #GoldenGlobes https://t.co/C7ByAwN8tf https://t.co/aGR61Peb9Y']
6,"[""RT @enews: We'll always remember Lady Gaga this way. #GoldenGlobes https://t.co/Ps1QnwjMKZ""]"
6,"['I am so beyond grateful for this Golden Globe &amp; honored to have won it w/ @MarkRonson @Wyattish , Anthony Rossomando and to have sang it with Bradley Cooper. I also could not be happier for Glenn Close winning tonight. She is a true legend and deserves every award. Thank you HFPA https://t.co/Dpw2QNmFD3']"
6,['💞 https://t.co/nEG3ZnS8lp']
6,['Thank you from @BTWFoundation and me! 💞 https://t.co/z8114M9nd1']
6,['https://t.co/lCEvk752sS']
6,['About to step out. I can hear you. I’m so excited. I love you. Welcome to #ENIGMA']
6,['ENIGMA https://t.co/m4JdcMTpap']
6,['https://t.co/ehzH5zk1vh #Enigma https://t.co/H5oWayRrxf']
6,['https://t.co/ehzH5zk1vh #Enigma https://t.co/2Vh34Lh1Va']
6,"['This holiday season all of us need (and all of us can give) love, kindness, and community. I believe kindness can change the world so please join me in pledging to #MultiplyYourGood today! 💕 @btwfoundation will match every act of good you share with us 💪 https://t.co/ibo205Ounn']"
6,['#Enigma #GagaVegas https://t.co/jQN6FvO6OB']
6,['#Enigma #GagaVegas https://t.co/2Lx7oNl3Oh']
6,['“Don’t Let Me Be Misunderstood” 🖤 @briannewmanny https://t.co/AtTs0gJ5vj']
6,['#Enigma #GagaVegas https://t.co/XTVuFAyfv7']
6,"[""I'm so honored to be recognized by SAG as an actress alongside Bradley and Sam Elliot, and above all completely emotional to be recognized as an ensemble. A real family was built with this cast and I am so grateful. Thank you so very much for these nominations🙏 what a gift. https://t.co/Wh9ToMGxuV""]"
6,"['RT @starisbornmovie: #AStarIsBorn was the top trending drama movie of 2018, and Bradley Cooper was one of @Google’s top trending actors of…']"
6,"['RT @starisbornmovie: #AStarIsBorn has been nominated for 9 #CriticsChoice Awards including Best Picture, Best Director, Best Actor, Best Ac…']"
6,['LADY GAGA\n5 NEW JAZZ &amp; PIANO ENGAGEMENTS ADDED\nDUE TO POPULAR DEMAND\nAT PARK THEATER AT PARK MGM RESORT\nLITTLE MONSTERS PRESALE TOMORROW\nON SALE 12/14 https://t.co/PTTQYFy7pS #GAGAVEGAS https://t.co/cKLugXZTHi']
6,['#Enigma #GagaVegas https://t.co/TYHUnibknf']
6,['RT @starisbornmovie: Experience #AStarIsBorn in @IMAX for one week only. Stay tuned after for an exclusive look at the making of the film w…']
6,"[""My dad didn't get to keep his sister Joanne, but I got to keep mine. I love her so much, and you can see her kicking my ass at pool at the end of this video. She's my angel \U0001f9da\u200d♀️\U0001f9da\u200d♀️  https://t.co/vMWDu6RuA8""]"
6,"[""And congratulations to a true artist and musician Bradley Cooper, nominated alongside me. I couldn't be more proud of the friendship and power of his artistry and to stand with him. https://t.co/RCxet6O2C9""]"
6,['Thank you @RecordingAcad #GRAMMYs https://t.co/UMdtGDbM7y']
6,['Thank you so much 💗 https://t.co/dD4wIDKxa0']
6,['#Enigma #GagaVegas https://t.co/lGl7cxSCAH']
6,['#Enigma #GagaVegas https://t.co/kSVQH0pm4W']
6,"['RT @Variety: Lady Gaga on why “Shallow” resonated with so many women: “This is a conversation between a man and a woman, and he actually li…']"
6,['Today is #WorldsAIDSDay. Support @RED’s fight to #endAIDS 💪 https://t.co/xZhtn1syUY']
6,"['.@katyperry &amp; I have grown up in the industry together. We’ve gone through both celebrations &amp; differences w/ each other. These are old texts. We’ve matured, gotten over the past, love each other &amp; share deep respect. Katy is my friend and is truly a kind soul. End of story. ❤️']"
6,"['Thank you @NBRfilm for acknowledging our hard work, I am so honored. Congratulations to Bradley and Sam and our entire cast and crew! https://t.co/DW7EQL9Vwp']"
6,['.@THR https://t.co/hkbK2wfCHQ']
6,"['Thankful for all of these incredible, powerful women and the opportunity to speak with and learn from them. Thank you @THR https://t.co/7WWa1ej5wu https://t.co/2He4XxK3LN']"
6,['This #GivingTuesday support @BTWFoundation and help create a kinder and braver world for all 💞 https://t.co/sWXSZHCSXx']
6,['Still playing #Bayonetta middle of chapter XIII and my hands hurt and I have to sleep and it’s 4 In the damn morning but this damn dragon with the face that I have to kill with my weave. Smh. Give it another go in the morning #gamer respect to the experts I need emotional support']
6,"['Happy Thanksgiving everyone. I’m grateful for my family, friends and loved ones. BUT I’m extra grateful to the firefighters  &amp; first responders that have been battling the #CaliforniaFires I’m so thankful for you. Praying for those whose homes were not spared 🙏 my ❤️is with you.']"
6,['Ok so I had to step away from the game for a minute to collect myself and now I’m in the middle of Chapter X and the battleships just WHHHHHY?!!!!!!!!!😖#Bayonetta #gamer']
6,['RT @RED: Bono is teaming up with @LadyGaga on a special @RED experience: to give one lucky winner a song written by the legendary duo! ENTE…']
6,['RT @BrianNewmanNY: This playlist is reminiscent of the old rock and roll days in the Lower East Side with some classics from the great Amer…']
6,['Incredible new album #Showboat by @BrianNewmanNY which also features my version with him of “Don’t Let Me Be Misunderstood” just bought my copy!! Listen or buy here: https://t.co/JzikHaXjIf ❤️❤️❤️🎺🎤 been playing with these guys for 10 years!']
6,['A special collector’s edition box set for the soundtrack to #AStarIsBorn is available for pre-order now 🌟 https://t.co/et5iBJo1WU https://t.co/NGpCXDMZhF']
6,"['Help people affected by the #CaliforniaFire by visiting https://t.co/5Dmboe4Eb9 call 1-800-RED-CROSS or text CAWILDFIRES to 90999 to make $10 donation. Includes shelter,food,water,physical and mental health resources as well as emotional support. https://t.co/chritdoN9t']"
6,['#BeKind #WorldKindnessDay #CaliforniaFire https://t.co/EEkZSkFsR7']
6,['It’s my favorite day of the year \n#WorldKindessDay and the day’s not over. It’s never too late to #BeKind. https://t.co/HiAEbiAJk3']
6,['Thank u @Variety 💖 https://t.co/iFVdFlDGOx https://t.co/exDZjRupgr']
6,"['Thinking about Veterans 2day on #VeteransDay &amp; about all you’ve been through to serve our country. I hope &amp; wish you all well &amp; comfort, &amp; if you are in any way still suffering from returning home for a variety of reasons I pray you’re receiving the love and care u deserve🇺🇸❤️🙏']"
6,"['.@realDonaldTrump I knew this before, but you continue to make it clear you care for no one other than yourself. Mr. President show some compassion for the people of California and set an example of kindness for this country. #BeKind #Kindness #CaliforniaFire']"
6,"['I’m so grateful I love you and god bless you to all the firefighters and first responders who continue fighting this fire. You risk your lives for us, and I’m so humbled by your bravery. You are our heroes. #WoolsleyFire']"
6,"['Thank you to the fire fighters, police, first and emergency responders for doing above and beyond everything you can do to help us. You are true heroes. #CaliforniaFire']"
6,['I am thinking so deeply for everyone who is suffering today from these abominable fires &amp; grieving the loss of their homes or loved ones. I’m sitting here with many of you wondering if my home will burst into flames. All we can do is pray together &amp; for each other. God Bless You.']
6,['#AlwaysRememberUsThisWay https://t.co/hXkg3Y3Sl8 #AStarIsBorn https://t.co/DFdHcAnZFh']
6,"['If you’re in line, stay in line. Every vote counts! 🇺🇸 #StayInLine https://t.co/QnlMkY0SA5']"
6,['RT @BrianNewmanNY: We knew we wanted to get @ladygaga on the new album and “Don’t Let Me Be Misunderstood” felt like the perfect song. Pre-…']
6,['When you beat Chapter IV of Bayonetta and then realize Chapter V is going to kick your ass ☠️😂 secret #gamergirl THE SHADOW REMAINS TOUGH!!!!!!']
6,['I’ll always remember us this way 💖 Vertical video live now on @Spotify https://t.co/goM4FgbBNJ https://t.co/VrlNcSyLWv']
6,['https://t.co/jNP7XGqfuW #halloween ❤️❤️😭😭so sweet']
6,['I LOVE YOU 😭😭❤️❤️#AStarIsBorn #HappyHallloween https://t.co/ogNJhyaGuS']
6,['@21_johnny 😂']
6,['#ChiaPetga #HappyHallowen 🌳 https://t.co/ek2qKxBG84']
6,['Halloween is everyday for me I’m taking the night off. Ladies and Gentlemen.... The Chia Pets!!!!! 😂🌳🌳🌳#HappyHalloween\u2060 \u2060 #HappyPuppyween #HalloweenCostumes https://t.co/40irhUxfHn']
6,['RT @ItsAThingOrg: It’s A Thing! @MrBrainwash has created 100+ pieces of art and a photo-worthy experience in NYC for our first fundraising…']
6,['Be kind to your community and recruit a #votingsquad 💪 Sign up at https://t.co/XgRj4MUNjO #WhenWeAllVote']
6,['Thank you SO MUCH 😊 to our UK and Australian fans for making “Shallow” from #AStarIsBorn #1!!!! We are so blessed and I’m so moved by how much you love the song ❤️❤️❤️ We Love You!!!!!!!!⚡️💫 https://t.co/WrsAfenslA']
6,['I’ll Never Love Again 🖤 https://t.co/XgRbbfWp1a https://t.co/Awt9gOJeW8']
6,['RT @katlovescats13: My #Someone2Turn2 is @EriccRochaa!! No doubt I’ve had to call you at my lowest and darkest moments and know that you wo…']
6,"['RT @SammieFeli: My #Someone2Turn2 is my sister and best friend Lisa Miller. She is an incredible friend, sister and confidant and she has a…']"
6,['. @realDonaldTrump https://t.co/lpNquAZGdw']
6,"['While today you might feel unheard or unseen, know that this is not the reality of humanity. This is another display of leadership being driven by ignorance.#TransRightsAreHumanRights #WontBeErased']"
6,"['The government may be living in an alternate universe, but we as a society &amp; culture know who we are and know our truth and must stick together and raise our voices so we can educate them about gender identities. #TransRightsAreHumanRights #WontBeErased']"
6,['😭❤️❤️ I love you @MiaFarrow you are an inspiration!!!!!! https://t.co/oIT2WyFtvk']
6,['Watch the music video for #IllNeverLoveAgain now on @AppleMusic ❣️ https://t.co/9fKhYBsMCd https://t.co/uCI60XjMUs']
6,"['“I’ll Never Love Again” music video, out tomorrow on @AppleMusic. https://t.co/9fKhYBsMCd https://t.co/ZVaozjtS5J']"
6,"['Listen to “Shallow”, “Always Remember Us This Way”, and “Look What I Found” in #TodaysTopHits 🌟 https://t.co/YkOQyma3KD @Spotify']"
6,"[""RT @attn: President @BarackObama doesn't have time for these 7 excuses not to vote. https://t.co/2Etpm6taTq""]"
6,"['RT @ItalianMonster8: “As a woman who was conditioned at a very young age to listen to what men told me to do, I decided today I wanted to t…']"
6,['RT @ELLEmagazine: Lady Gaga Opens Up About Sexual Assault and Mental Health in Vulnerable ELLE Women in Hollywood Acceptance Speech #ELLEWI…']
6,['🌟 More new Jack &amp; Ally merch! 🌟 https://t.co/et5iBJo1WU #AStarIsBorn https://t.co/pZEekhcEOt']
6,['#AStarIsBorn @spotify https://t.co/8VasVoh32w https://t.co/SLXcvePVGi']
6,['#AStarIsBorn @applemusic https://t.co/KSd5h1rgBp https://t.co/aoz0GnQ2J9']
6,"['.@DrTedros and I believe that we can all be #Someone2Turn2 and help build communities that understand, respect, and prioritize mental wellness. It’s #TimeToAct https://t.co/Ro6l87VrTB @WHO']"
6,"['RT @BTWFoundation: For #WorldMentalHealthDay, tell us who your #Someone2Turn2 is - the person you go to when you need to talk. Start a conv…']"
6,['#ELLEWIH! Thank you @ELLEmagazine 💕 https://t.co/JSoBtECi2T https://t.co/Ik4bea33uu']
6,"['I am at a loss for words hearing of the death of little monster Logan. I’ve known him for 10 years &amp; he followed us around the world came to shows &amp; always supported me. He was a beautiful person, w/ a big bursting heart. I’ll cry a million tears, I love you Logan. #RIPLogan ❤️ https://t.co/HVVCPQnAuF']"
6,"['If u love this one as much as we do, get the soundtrack 🎧 https://t.co/rRbajhIHNm']"
6,['#LookWhatIFound 📹 #AStarIsBorn https://t.co/6KJIBd69c9 https://t.co/cvWk62nqAK']
6,['Jackson Maine and Ally merch 💫 https://t.co/lWt3Ok3EKq https://t.co/aobh7bnEvX']
6,['#AStarIsBorn at @Target https://t.co/E7vDm3YCnn']
6,['#AStarIsBorn on @Spotify https://t.co/8VasVoyEr6']
6,['#AStarIsBorn on @amazonmusic https://t.co/jTocmXAJSO']
6,['RT @gagadaily: watch this and listen to every word she says https://t.co/dHYLxD7Xer']
6,['If u missed my interview with @zanelowe this morning on @Beats1 u can watch it now on @AppleMusic 💕https://t.co/9fKhYBbbKF https://t.co/yTDRIJFbmu']
6,['.@Spotify celebrates #AStarIsBorn https://t.co/6r9cb0Kk0C https://t.co/wNhhMz89Ru']
6,['RT @Beats1: #AStarIsBorn is in theaters now! @ladygaga talks about it with @zanelowe. Tap in:\nhttps://t.co/kahUBvlMan https://t.co/LwM3Wa16…']
6,['#AStarIsBorn on @AppleMusic 🌷 https://t.co/KSd5h1IRZZ https://t.co/Cm1OUEmU3u']
6,['#AStarIsBorn is out now\nTickets 🌟 https://t.co/Ex5PeCae9W\nSoundtrack 🌟 https://t.co/rRbaji0jbW https://t.co/fFz66GZ0oy']
6,['Tonight on @colbertlateshow. Thank u for a special interview @StephenAtHome https://t.co/W4dVBGbIVZ']
6,['RT @starisbornmovie: “A gorgeous heartbreaker.” | Get your tickets now to see #AStarIsBorn: https://t.co/YnIMB743o2 https://t.co/COpC1NsaRg']
6,['Pre-save the soundtrack for #AStarIsBorn on @spotify and have it immediately in your library when it comes out tonight at midnight ☺️ https://t.co/dfjY5wfwMX https://t.co/fvbKS8YnvQ']
6,['.@zanelowe and I talk all things #AStarIsBorn tomorrow on @Beats1. Listen Friday at 9AM LA / 12PM NYC / 5PM LDN. https://t.co/kx07qXwzOG https://t.co/6IJ5hqJkPX']
6,['On the cover of @NYTmag by @MinterMarilyn 🙏 https://t.co/q7MqC2HKSS https://t.co/OUz7L25tGO']
6,['RT @starisbornmovie: 3 Days. | Get your #AStarIsBorn tickets: https://t.co/YnIMB743o2 https://t.co/vpNNHS6nZP']
6,['🎶 Tell me something girl. Are you happy in this modern world? Or do you need more? Is there something else you’re searching for? 🎶 #Shallow #AStarIsBorn https://t.co/Pan58Cbx3j']
6,['#AStarIsBorn London. Thank u @McQueen https://t.co/v3rFqMD9cl']
6,['“Shallow” from #AStarIsBorn on @AppleMusic 🌟 https://t.co/cE4VRIgiGu']
6,['RT @SpotifyUK: .@LadyGaga and Bradley Cooper star in this week’s #NewMusicFriday: https://t.co/slrbZx9h9a https://t.co/Ki4EaVID7X']
6,['#ImWithDrFord https://t.co/yyEOOttCli']
6,['What a dream come true to be in London for the premiere of my first film. I’m so proud to be here with my incredible director and co-star. #AStarIsBorn https://t.co/rzDI8iZVPF']
6,['🎥 https://t.co/WbRYA1LdhX #Shallow #AStarIsBorn https://t.co/lmQ5GJQwtx']
6,['“Shallow” is out now 💝 The film and soundtrack are out 10/5. https://t.co/Pan58Ct7UR #AStarIsBorn https://t.co/nzheD5QJNp']
6,['Shallow. https://t.co/PUTcjpoVbq @spotify']
6,"['RT @Beats1: .@ladygaga x #BradleyCooper. ⭐️\nHear ""Shallow"" from #AStarIsBorn!\nIt\'s @zanelowe\'s #WorldRecord.\n📲 https://t.co/rE0wUw7gng http…']"
6,['“Shallow” from #AStarIsBorn is @zanelowe’s World Record tomorrow morning at 9:30am PT on @beats1 🤗 https://t.co/la8VEnzTA9']
6,"[""I'm so proud of my mother speaking at #UNGA today on behalf of @btwfoundation. Let's make mental health a global priority and teach the world the importance of kindness. https://t.co/Og60ixvoPw""]"
6,['#AStarIsBorn \n📸 @kevinmazur @GettyImages https://t.co/hMejYCWRKJ']
6,['Is that alright? #AStarIsBorn https://t.co/aTsNiTmMXD']
6,"['RT @RottenTomatoes: #AStarIsBorn is now #CertifiedFresh at 95% on the #Tomatometer, with 80 reviews https://t.co/ewKoIWFUSG https://t.co/8M…']"
6,['RT @starisbornmovie: Creating Jackson Maine’s sound. | #AStarIsBorn only in theaters October 5. https://t.co/ucQq5kWpYn']
6,['RT @starisbornmovie: Finding Ally’s Voice. | #AStarIsBorn only in theaters October 5. https://t.co/9GZXfjvl0s']
6,['New York! Watch @momgerm on #GDNY on @fox5ny tomorrow morning at 8:40AM ET. #BeKind21 may be wrapping up but @btwfoundation and I are just getting started 💪']
6,['It’s almost yours. I can’t wait for you to see #AStarIsBorn. https://t.co/qFpiLsIrj6']
6,['RT @voguemagazine: We asked @LadyGaga #73questions and she answered all of them: https://t.co/Cg9meS1uZZ https://t.co/eXR90GjFag']
6,"['RT @BTWFoundation: Watch LIVE at 6 p.m. ET tonight!\nStories teach us lessons, they connect us, and they remind us to be kinder - to everyon…']"
6,['Today we should join hands in memory of those lives that were lost and the trauma that effected their families and our world as we knew it. #NeverForget']
6,"['September 11, 2001. I will never forget that day as long as I live. It reminds me in moments like these, as I reflect, the importance of kindness and love in this world.']"
6,['.@VogueMagazine https://t.co/aJJOJPe60r\n📸: Inez and Vinoodh https://t.co/H9c03ZzzeI']
6,['#AStarIsBorn 💕 📸: @KevinMazur @GettyImages https://t.co/W5SNhBIXxG']
6,"['It is so special sharing this experience with the cast, crew, and fans all over the world. Thank you so much for believing in me. I will always believe in you. https://t.co/qm48YrV4OP']"
6,"['RT @starisbornmovie: ""…we’re far from the shallow now."" | #AStarIsBorn https://t.co/b0pC7ROSQA']"
6,['RT @starisbornmovie: If there’s one reason we’re supposed to be here... | #AStarIsBorn https://t.co/KZyH1aEX6R']
6,['RT @starisbornmovie: Music is essentially twelve notes... | #AStarIsBorn https://t.co/TKWDDo6Pzj']
6,['RT @starisbornmovie: Maybe she’s a way out. | #AStarIsBorn https://t.co/DYIZybBMKF']
6,"['RT @starisbornmovie: In one month, #AStarIsBorn. https://t.co/TyyU1cvrPu']"
6,"['We’re 4 days into #BeKind21 and from Venice to New York and Los Angeles, I’m overwhelmed by your actions. This week, I’m adding the following to my #BeKind21. https://t.co/TBKpJ0DRoP']"
6,"[""RT @BTWFoundation: It's not too late! Join #BeKind21 and pledge to be kind to your mind, body, and community through September 21st at http…""]"
6,"[""RT @sagaftraFOUND: We're proud to honor two iconic artists who have used their platforms to give back &amp; do good in the world. Harrison Ford…""]"
6,['#AStarIsBorn https://t.co/qAcDTL2rWc']
6,"['Thank you, Venice. 💕 #AStarIsBorn https://t.co/U3XMxTwcqk']"
6,['RT @MuseBuff: Lady Gaga in Venice today ahead of the premier of her oscar buzzworthy movie ‘A Star Is Born’ 🇮🇹 https://t.co/RVvIPIsXgo']
6,"[""From our hearts to yours. The soundtrack to 'A Star Is Born.' https://t.co/rRbaji0jbW https://t.co/ZYtlq3cry6""]"
6,"['The entire city of Anaheim, CA, the original City of Kindness, is taking the #BeKind21 challenge 💪 @BTWFoundation and I would love if you joined us! https://t.co/zHDMPQt6F4']"
6,['Paws Up Harry!!! You’re so cute!! I ❤️ you! 😊 https://t.co/evgF2XYNYD']
6,"['@twitter love the #discostick emoji, thank u!']"
6,['#TheFameTurns10 still kept my shades https://t.co/nUsvUcsw41']
6,['https://t.co/F8ZOIg5tAl']
6,['And we built a digital time capsule to celebrate the entire era 💕\xa0 https://t.co/xHO8YsSNsd #TheFameTurns10 https://t.co/z15TiLaOTb']
6,"[""#TheFameTurns10 this Sunday and we're celebrating all weekend! 🎉 We brought some merch back for u including a special USB that celebrates ALL of The Fame https://t.co/3fjsMlYT9E https://t.co/s7mTYaNJCk""]"
6,['https://t.co/A3KgCY5HUt']
6,['What beautiful music and vocal artistry you gave to the world. You are a legend and your soul will never be forgotten. Rest in peace angel of music. #ArethaFranklin https://t.co/ab8fmIhp4o']
6,['Love this 😂 https://t.co/WJbYotp8xQ']
6,['LADY GAGA ENIGMA\nTHE LAS VEGAS RESIDENCY AT PARK THEATER\nPLUS 4 EXCLUSIVE JAZZ &amp; PIANO ENGAGEMENTS\nON SALE NOW\nhttps://t.co/1wb7JNw96Z\n#GAGAVEGAS https://t.co/C0LkxEzkMW']
6,['RT @EW: .@LadyGaga and Bradley Cooper are headlining our Fall Movie Preview! The megastars give us the scoop on reimagining @StarIsBornMovi…']
