user,tweet
7,['Altri tre punti! Ottimo lavoro di squadra!👍🏽\n#finoallafine https://t.co/sxDpYR9whr']
7,['Parceiros 👌👌👌 https://t.co/0ABHEuvtXs']
7,['Winning team!!💪🏽💪🏽 https://t.co/vG58bJN07S']
7,"['Thanks to everyone who voted for me. Will never forget that moment, specially the reaction of the fans in the stadium. #UEFA Goal of the Season #SpecialMoment https://t.co/9teapgD9MW']"
7,['Abt last night 👌😉 https://t.co/uoXal1GNqF']
7,['Happy Sunday 👌\U0001f9d8\u200d♂️😘 https://t.co/jyfkEU0voy']
7,['Un’altra importante vittoria! Forza ragazzi!👍🏽 https://t.co/vHjSIZL1GF']
7,['Drive your performance #Herbalife24 #CR7Drive #BehindTheResults #ad https://t.co/Aq3TYU7Qad https://t.co/zNh6LMdIv7']
7,['Challenge the rules by making your own. #nikesportswear #nikesportpack @nikesportswear https://t.co/KZ0aHL9YGB']
7,"['Happy to announce I’m now a global brand ambassador for DAZN!\nFor my fans in 🇮🇹 🇩🇪 🇯🇵 🇨🇦 🇦🇹 you can watch an exclusive interview as a Juventus player on @DAZN_IT, as well as unlocking other great CR7 content!\n#DAZN #CR7 https://t.co/Ysk5sm18xF']"
7,['La famiglia bianconera! #finoallafine https://t.co/lZKsURZXNY']
7,['Buona Domenica🚴🏼\u200d♀️ 👌 https://t.co/3e1aSmg4Pz']
7,['Felice per la prima vittoria con la maglia della Juve!👍🏽 https://t.co/JiVtoQTRlh']
7,"['New challenge, new wheels. \nSwitching it up a gear for the new season with the new Raised on Concrete Mercurial Superfly 360. \n#NikeFootball #Mercurial #BornMercurial https://t.co/glO76dEgJE']"
7,['Moments ❤️❤️ https://t.co/aFQoNdDcOZ']
7,"['Una giornata emozionante, in un’atmosfera speciale che racconta la storia vincente della Juve. Grazie a tutti i tifosi per il grande affetto! #FinoAllaFine https://t.co/odFWHqVFqp']"
7,['Catch my CR7 Fragance now ➡ https://t.co/NhOavoK1nC\n\n#CR7 #CristianoRonaldo #Fragance #MensGrooming #Grooming #AfterShave #Football https://t.co/UwWm6Lz71R']
7,['Dupla vencedora 👌 https://t.co/G1suQwIX7j']
7,['Comment 👍🏼if you’re planning on coming to a @PestanaCR7 hotel this Summer!\n#pestana #pestanacr7 #pestanacr7lisbon #lisbon #Portugal https://t.co/ECZ0D91P22']
7,['👌 https://t.co/VbcYZBV6AO']
7,['💨👌 https://t.co/2XbtARP6n0']
7,['🤔👌 https://t.co/FhWxuCioxY']
7,['Primeiro treino duro. Trabalho feito!👍🏽💪🏽 https://t.co/MhHauAGPuM']
7,['Inspired by your passion for the game. Thank you China for another incredible experience! Always believe.\n\n#NikeFootball #CR7 #CR7Tour https://t.co/xEr8KyUNAV']
7,['Confidence in style. Checking out some of my favorite #Nike sneakers 💪\n#NikeFootball #CR7 #CR7Tour https://t.co/SNQ6nIIgmH']
7,['Deeply honored and excited to announce the Active Schools CR7 Sports Camp: Providing access to football for kids from remote areas in China. They are the future! 👊 #NikeFootball #CR7 #CR7Tour https://t.co/dEmSNTvosh']
7,['First stop to say hi with a few of my fans 😉👊\n#NikeFootball #CR7 #CR7Tour https://t.co/nCjLBz0RSs']
7,['Excited to be back in China! Ready to inspire the future of football 🇨🇳 ⚽️ \n#NikeFootball #CR7 #CR7Tour https://t.co/HxABsbmLGL']
7,['Excited to be a Bianconero! ⚫⚪ #ForzaJuve @EASPORTSFIFA #FIFA19 https://t.co/hlxDG8MmSo']
7,['Advanced SIXPAD has launched in UK finally. You can manage your training via your smartphone. Check out the innovative product that I co-developed! Also Europe’s first SIXPAD store has opened in Westfield London!  https://t.co/yUbJRn3KlF @sixpadeurope #SIXPADSQUAD #SIXPAD https://t.co/T5mFqnZrdM']
7,['✈️✈️ See you soon China! #CR7TOUR #NIKEFOOTBALL https://t.co/Fr2JFUQAv9']
7,['Buongiorno👌 https://t.co/sAi72O2M5R']
7,['❤️ https://t.co/QpFgFEe4sd']
7,['Momentos ❤️❤️❤️ https://t.co/lltoPcwegK']
7,['Abençoado ❤️ https://t.co/qjFwcK5ghF']
7,['Forza Juve! #FinoAllaFine https://t.co/bBZ5VWdEWX']
7,['Lovely moments!👌🏽 https://t.co/oliOiB2xWe']
7,['Congratulation on MTG and Mr. Matsushita being listed at the Tokyo Stock Exchange Mothers. #SIXPAD  #SIXPADSTATION https://t.co/hNC4QkgWqI']
7,['❤️ https://t.co/ad1kGpIEHN']
7,['O vosso apoio foi e sempre será fundamental para nós.\nObrigado Portugal 🇵🇹 https://t.co/qjKNNp6skN']
7,['High @sleepscore. ✅\nGame day ready. ✅  \nTry out this new app today! \nhttps://t.co/bcfa1BItoD #WhatsYourSleepScore https://t.co/dwmu9lnVqj']
7,['Happy to launch my new #Mercurial Chapter 6 Edição Especial that celebrate 85 goals for 🇵🇹⚽️👍🏽\nComing soon at https://t.co/DMoFIzBAqL\n#NikeFootball #BornMercurial https://t.co/GilE69l2Hv']
7,['Objectivo cumprido. Unidos e focados para os oitavos de final. Vamos Portugal💪🏽🇵🇹 https://t.co/fEdKbFB9X8']
7,['Mood👌🇵🇹💯 https://t.co/q43fbu6jsJ']
7,['Leaving home at 12 was the hardest thing I ever did... but I believed.\nBelieve. #justdoit @nikefootball https://t.co/9ZWsz95CAz']
7,['🇵🇹 https://t.co/Awb3DLFAib']
7,['Vitória importante. Continuamos focados no nosso objectivo.⚽️🇵🇹 https://t.co/tceQUIEfFO']
7,"['WHEN I TALK TO THE BALL, IT LISTENS.\n \nBELIEVE. #JUSTDOIT @NIKEFOOTBALL https://t.co/gUSFBj26b8']"
7,['Feliz por ter sido eleito o melhor em campo. Bom trabalho de equipa!🇵🇹👍🏽 https://t.co/EjLIZxp3Dm']
7,['Vamos família!👍🏽🇵🇹 https://t.co/YjfMbdx8xN']
7,['Celebrating World Blood Donor Day and the start of\xa0the World Cup! Feeling strong with my young blood donors team! Respect for all you do to help people live a healthier life…everyday…everywhere! #2018WorldBloodDonorDay #BeThe1Donor ☝🏼☝🏼https://t.co/l70xoGKjO3 https://t.co/Kgof7dI50Q']
7,['I’m so glad I went for it - it was the greatest goal I’ve ever scored.\nBelieve. #justdoit @nikefootball https://t.co/iSFRsSW4nc']
7,"['In my mind, there’s only one winner.\n \nBelieve. #justdoit @nikefootball https://t.co/7Z1btfgSHI']"
7,['Sonhar é humano …. e somos do tamanho dos nossos sonhos! @MEOpt https://t.co/8SM7UQW8Op']
7,['🇵🇹💪🏽😜 https://t.co/7jTQVbgrR7']
7,['Guess who’s back on the cover of @EASPORTSFIFA! 😉 #FIFA19 #ChampionsRise 🎮⚽️🏆 https://t.co/7jb1euX5Fu']
7,"['Time to pack!\nLet’s do it, team! ⚽\n \n#AmericanTourister #BringBackMore https://t.co/chjLBaU4tc']"
7,['Good morning🇵🇹😜 https://t.co/ZoVWW8Xk5B']
7,['Unidos 🇵🇹👌 https://t.co/RQljR0ShqR']
7,['When you believe you achieve.\n@nikefootball #nikefootball #JustDoIt https://t.co/ptLV2VzhMx']
7,['Ready 🇵🇹👌 https://t.co/8jwT3lbaAl']
7,['I’m bringing together some of the coolest heroes on the planet for my very own Super-Team. Stay tuned for @StrikerForce7! The game is on! @graphicindia &amp; VMS Communications https://t.co/owEPoxTTbV']
7,['Os meus bebés Eva e Mateo cumprem hoje o seu primeiro aniversário! Parabéns meus queridos filhos!👏🏽🎂😘😘 https://t.co/BZuLX0OkH2']
7,['The world is watching. Let’s go to work #HerbalifeNutrition #BehindTheResults #sponsored https://t.co/HSPjsRJ7JK']
7,['Vencedores 👌🏆 https://t.co/SN3oNC8xLY']
7,['Never finished 🇵🇹 ⚽ 💪\n\nShop my latest #Mercurial in my personal store at https://t.co/E2zLOUFGP6 #Nike #NikeFootball #BornMercurial https://t.co/U8V6dQFvAs']
7,['Are you donating blood and plasma regularly? Guess who could be next to you next time you donate!☝🏼☝🏼 BE THE 1. \nSave a life! Sign up to donate now at https://t.co/l70xoGKjO3 https://t.co/COLcWn7JDN']
7,['Família. Momentos inesquecíveis 💪🏽❤️ https://t.co/d9wa3tcFnb']
7,['🏆❤️ https://t.co/cNVIXvzpvk']
7,['História 🌎🏆 https://t.co/vhAitaP2Aw']
7,['🏆🏆🏆🏆🏆 https://t.co/5MhvvArz1b']
7,['Believe It Done. #JustDoIt\n--\n#Nike #NikeFootball #NikeSoccer https://t.co/HJSlxDRJI0']
7,"['If you believe, why not?\n#NIKEFOOTBALL #NIKESOCCER #MERCURIAL #BORNMERCURIAL #JUSTDOIT https://t.co/p0CnaLz5EH']"
7,['A caminho de Kiev 👌✈️ https://t.co/2s6bxDfov1']
7,['Don’t miss my sisters Elma Aveiro e @KatiaAveiro at Madeira Fashion Weekend on June 2 and 3! The party goes on at @PestanaCR7 rooftop! https://t.co/VdretpcKm1']
7,['My perfect shoes for the gym.💪 #Nike #Niketraining @niketraining https://t.co/qqtYbR1lDF']
7,['Can’t wait to work with @Herbalife Nutrition for another 3 years! Proud to call them my partner in performance #HerbalifeNutrition https://t.co/xgMeqOCNof https://t.co/rTi7SZEtql']
7,['Good morning ☀️ ☀️ ☀️ ☀️ https://t.co/MTAHJKerh8']
7,['👌⚽️ https://t.co/meWZy2b9nM']
7,['Paz e amor 💕 https://t.co/IUbJ7lOqNu']
7,"['We’ve made it last year in Funchal, let’s do it for Lisbon this year! \nClick here: https://t.co/PfvzZ5oaCJ vote ;) \n#pestana #pestanacr7 #worldtravelawards #pestanacr7lisbon #cr7 #lisbon #portugal https://t.co/pJqIyLWnsq']"
7,['Pleased with this great partnership with #egyptiansteel @ahmedabohashima #A_New_Generation_Of_Steel https://t.co/4h4OHy365u']
7,['⚽️ https://t.co/OXizqFk0PS']
7,"['Muito contente por anunciar o gesto do meu amigo @enriqueiglesias em doar 7⃣% das receitas do concerto em Lisboa,ao IPO.\n#7solidario https://t.co/tmqGhNU5xC']"
7,['👌 https://t.co/uTmxndlUJi']
7,['Back on track 👌👋💪 https://t.co/WkhDmp8rAZ']
7,"['My thoughts and prayers are with you, my dear friend. Be strong, Boss! https://t.co/kmih28Xpsq']"
7,"['Madeira Island, the place where I was born, is nominated for Europes’s Leading Island Destination! Let’s all vote?\nClick the link below to place your vote:\nhttps://t.co/zva1aGBD8G\n@madeira_islands https://t.co/Ao8KmXApD6']"
7,['Ready for Russia? The FIFA #WorldCup comes to #FIFA18 on May 29th 🎮👌 @easportsfifa https://t.co/42DLu8MXWN https://t.co/T1VbAdifja']
7,['Final 👌 https://t.co/A0xnTPUPKH']
7,['The perfect boot for my biggest matches. ⚽ 💪\nGet yours on https://t.co/Td9BJOXwaj. #Mercurial #Nikefootball https://t.co/yU9dTFXuHo']
7,['Soon UCL ⚽️ https://t.co/BsVWt5toQw']
7,['Vamos equipo!👍🏽 https://t.co/73bMhzwxEk']
7,['Chill in my hotel with my baby❤️ https://t.co/ySPQ9BP566']
7,['Relaxing 👌 https://t.co/fcFt2AGsBH']
7,['⚽️👀 https://t.co/1wY275ywgr']
7,['O Cristiano foi o melhor marcador da escola! Parabéns filho!👏🏽🔝👌🏽 https://t.co/pRTxLdkxNO']
7,['Congratulations @egyptiansteel for the opening in “Al Ain Al Sokhna”using the newest eco-friendly technology in the world. @ahmedabohashima #A_New_Generation_Of_Steel https://t.co/RyxWOU9Y9L']
7,['Please support @able2uk today as the disabled awareness organisation celebrates its 17th anniversary #able2uk']
7,['Vamos equipo!!👍🏽 https://t.co/6v0jEZaX8T']
7,['👌 https://t.co/bTFbcvVFhw']
7,['Preparing my suitcase for a new trip!  Which colors look best on me?\nTravel in style with #AmericanTourister #BringBackMore\nFind out more at https://t.co/J6GqaZLIC8\n#MeAndMyAT https://t.co/W2A0XgiAwo']
7,['Vamos equipo!👍🏽⚽️⚽️⚽️ https://t.co/NXoulxYVjU']
7,['UCL⚽️ https://t.co/FmU9tDJCzC']
7,['Feliz Páscoa!🐣 https://t.co/l77dlVmyhR']
7,['Double trouble ;p @cr7underwear https://t.co/1HGbZRwrPB']
7,['Results don’t happen overnight. It takes daily commitment. Watch my #BehindTheResults video with #HerbalifeNutrition https://t.co/1jwQxJIfmv']
7,['🇵🇹 https://t.co/VetQvKxFAs']
7,['🇵🇹 https://t.co/b0SUaPwbdU']
