user,tweet
5,['RT @uninterrupted: Welcome to the family. 🔥🔥🔥#MoreThanAnAthlete  \n\n@TheKylerMurray x @uninterrupted https://t.co/tXGRtOiIDZ']
5,['@CreatorsProject Nipsey Blue 💙']
5,['🤣🤣 @schwarzenegger had @djkhaled and I like! 😑😤🤷🏾\u200d♂️ At least we can agree on @weareladder for after our workout 💪🏾 https://t.co/T4QLlw451u']
5,['⌚️']
5,"['RT @uninterrupted: The Shop: @UNINTERRUPTED is open for business, May 4 at 10pm. #TheShopHBO 💈💈\n\n@kingjames\n@mavcarter\n@trvisXX\n@Sethrogen…']"
5,['So wrong!! Hurts me to my soul!! To think that could be my sons. 🤦🏾\u200d♂️😢. Scary times man https://t.co/tRxk6sV7sb']
5,['I ain’t new to the game I’m true to it! Been on that same Marathon along with Nip the whole time! #TMC🏁 https://t.co/brstbnkglR.Nip🙏🏾💙😢 https://t.co/PSWrVbaSMn']
5,['RT @LJFamFoundation: Thank you Crystal Clinic for opening your doors and our kids’ eyes to their potential career paths. 😊\n\nWe definitely h…']
5,"['RT @LJFamFoundation: Where would you like to work?! \n\nPharmaceuticals, Radiology, Cyber Security, Physical/Occupational Therapy, or how abo…']"
5,['RT @LJFamFoundation: Wow. Does time sure fly. \U0001f92f\n\n@KingJames’ original 3rd grade #IPROMISE Program class just completed their 10TH GRADE Exp…']
5,['RT @BlazePizza: #Vegan Blazers—your day has come! Vegan Spicy Chorizo is now available at all of our U.S. locations! 🌿🌶🔥 https://t.co/3vopm…']
5,['Honored and humbled to be in the company of such great leaders 🙏🏾 thank you for the kind words @WarrenBuffett it’s all for my kids ❤️#IPROMISE https://t.co/04ud7vffn4']
5,"['I love boxing,, but I REALLY love the stories of the fighters and the build up to each! @UNINTERRUPTED x @DAZN_USA will be giving you those stories. Yes Sir‼️‼️‼️ https://t.co/Xy3H9zB8Cl']"
5,['RT @uninterrupted: Shout out to @obj for being nominated for @TheWebbyAwards for #IAMMOREOBJ on @FacebookWatch! \n\nVote now: https://t.co/A0…']
5,['Straight Up! AKRON legend man! Always looked out for me when I was a youngin walking the streets looking for a place to hoop. May You Rest in Paradise Jerry Row! 🙏🏾 https://t.co/z6pprWXqhS']
5,['Sucks big time!!! 🙏🏾 to @breannastewart on a speedy successful recovery/return‼️‼️‼️ https://t.co/C1bElVKgoE']
5,['🙏🏾 @boogiecousins‼️‼️‼️']
5,['Thank you so much First Lady!! Means so much to my kids!!! 🙏🏾‼️‼️‼️❤️ https://t.co/kNVmrqyHHu']
5,"['Sir Charles, I actually do have a ton going on but I may take you up on your offer. We shall see. #KingInStudio👑🎙']"
5,"['RT @SLAMonline: The court was built at Crete Academy on Crenshaw Blvd., just a few blocks away from The Marathon Store. 🏁 https://t.co/C3Gf…']"
5,['RT @SLAMonline: The Nipsey Hussle Memorial Court in Crenshaw is stunning 💙 @VENICEBALL https://t.co/t5sehTEDFO']
5,['I SALUTE YOU @TigerWoods‼️‼️‼️ #Inspired']
5,['THANK YOU‼️‼️ Means so much to my kids. They’re BEYOND AMAZING https://t.co/hKGTF1e58Y']
5,['https://t.co/Usw0qIm8iR']
5,"['PROUD ‼️‼️‼️ is an understatement. Kids you are smart, amazing, talented, and nothing short of INSPIRATIONAL! Teachers &amp; all the staff ❤️❤️ ya’ll are the right ones, the real ones on this journey changing lives &amp; numbers don’t lie 🤷🏾\u200d♂️ Let’s keep GROWING 💪🏾 @ipromiseschool 🚀 https://t.co/fQcmcNRBKQ']"
5,"['RT @BleacherReport: Nipsey Hussle loved basketball and community, so they built a court with a mural to honor him 🙏\n\n(via @nbcbayarea)\nhttp…']"
5,['RT @LaurenLondon: #LONGLIVENIP #TMC']
5,['A Dream Come True and hopefully dreams can become reality for my kids because of it! 🙏🏾‼️‼️‼️❤️ https://t.co/zAf8C7da73']
5,['Yes sir brother!! Happy to have you at the office today 🙏🏾‼️‼️‼️ https://t.co/V7WPkCG9Hh']
5,['@JCrossover Every single time! Actually doing that at this very moment. https://t.co/QGD5hyf1ax']
5,['@_Cee1 @81smallz Yes sir!! Happy Gday C!! The homie since day one 🙏🏾']
5,"['Salute my brother!! Means a lot. And like you said I hope people listen, just open your ears and listen. 🙏🏾‼️‼️ https://t.co/qBrd2H27x0']"
5,['RT @NBAKicks: Tonight’s Nike LeBron 16 for @KingJames! #NBAKicks https://t.co/ZBzNZ8j9sr']
5,['RT @SoleCollector: Nike LeBron 16 “Remix” coming soon 👀 #LeBronWatch (H/T @j23app) https://t.co/32RGzYZKTF']
5,['RT @ComplexSneakers: LeBron 3-inspired “Remix” Nike LeBron 16 dropping soon. #LeBronWatch https://t.co/2agN9A4sYe']
5,['RT @SoleCollector: .@KingJames checking out the action in the “Remix” Nike LeBron 16. #LeBronWatch\n📸: @ADBPhotoInc https://t.co/3CHs4Zayon']
5,['Definitely is! Crazy bro!! #TheMarathonContinues🏁 #LLN💙 https://t.co/KiTH7FdRfe']
5,['RT @ComplexSneakers: Watch @realmartymar unbox his “Martin” Nike LeBron 16s from @kingjames 🎁 https://t.co/lP3jaihavB']
5,['GAME 🏀 @ACFresh21‼️‼️‼️‼️‼️ Way to hoop bro. 👌🏾 https://t.co/kgveYL4eMb']
5,['RT @NBCTheWall: Your summer just got brighter. ☀️ The Wall is back June 20 8/7c only on @nbc. #NBCTheWall https://t.co/zALNL50voU']
5,['2 of the smoothest/silent killers the game will ever see! So many similarities between the two. 2 HOF’s #FlatOutUnstoppableScorers https://t.co/aWvwa5Mk06']
5,['I’m with you bro! I’m still like I just don’t believe it man!! Daily shed tears soon as I think about it https://t.co/Ob2L8yc8My']
5,['🙏🏾‼️‼️‼️‼️ You’re welcome JH! Proud of the whole team!! https://t.co/MCg2kNJmCG']
5,"['RT @beatsbydre: Introducing the new, totally wireless #PowerbeatsPro.\n\nComing soon in black, navy, moss, and ivory.']"
5,['Amen @BaronDavis!!! The Marathon Continues 🏁 #LongLiveNip 🙏🏾 https://t.co/UiL8k44wEd']
5,['RT @SpringHillEnt: #BestShotSeries is in 2ND PLACE for BEST SPORTS (VIDEO) at @TheWebbyAwards! We need your help getting to 1st place...ple…']
5,['🤣🤣🤣🤣!! Man I love that guy so much‼️‼️‼️ https://t.co/EbFaeyUjyR']
5,['❤️ so heavy today! Can’t shake it. Long Live Nip! 🙏🏾👑']
5,['❤️❤️❤️❤️ https://t.co/zZRjlBZUzY']
5,['💯🙏🏾 https://t.co/3VDr4vgSf9']
5,"[""RT @nbastats: Rajon Rondo's 24 PTS, 12 AST, 5 REB power the @Lakers road victory in NOLA! #SAPStatLineOfTheNight https://t.co/TXJWaNhPuD""]"
5,"['Please just open your hearts, eyes and Ears! Please let’s stopping waiting until we’re gone before we decide to finally LISTEN!! 👂🏾👂🏾‼️‼️‼️‼️‼️‼️']"
5,['😥😥😥😥😥😥‼️‼️‼️‼️ So so SAD man!! DAMN man this hurt.']
5,['🙏🏾 @NipseyHussle‼️‼️‼️‼️']
5,['BRON KNOWS‼️‼️‼️😉👑 https://t.co/KITOVMw4sA']
5,"['RT @ringer: Here are eight athletes @HKSurrey wouldn’t want to go up against on LeBron James’s new show, #MillionDollarMile https://t.co/hk…']"
5,['💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾 https://t.co/cB37X2mLOv']
5,"['RT @MillionDollar: They came, they saw, they conquered. 💪\xa0Check out some action-packed highlights from the #MillionDollarMile premiere, fea…']"
5,['RT @SLAMKicks: Calling these the “Mufusa” Bron 16s. 🦁 https://t.co/ZKJLM35ne6']
5,['Congrats bro!!!! 👏🏾🙌🏾. AMAZING for real 🙏🏾💯 https://t.co/ma5iaLhi41']
5,['That Girl @SwinCash kept that 🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/kJcQzLFL0m']
5,['RT @SpringHillEnt: GET READY TO RUN!!!!!!! 9/8c on @CBS 💰🏃🏾\u200d♀️🏃🏻\u200d♂️🏃🏻\u200d♀️🏃🏿\u200d♂️🏃🏽\u200d♀️🏃🏼\u200d♂️ https://t.co/GYuv6PNvej']
5,['Run! Run as fast as you can! Tonight’s the night. Can’t wait! #MillionDollarMile run https://t.co/S4uXYMwdnG']
5,['🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/wvGf5ZxHXe']
5,['🔥🔥🔥🔥🔥🔥MONSTER!!!!!!!! One beautiful game and even better person!! Love that dude they call CB! 🙏🏾💯 https://t.co/o8QZ5TnhN0']
5,['Congrats @olskool888 on getting that jersey lifted to the rafters today! One of the 1st Point/Forwards in our game. Super dope game! Well deserved 🙏🏾']
5,['👏🏾‼️‼️‼️💯 https://t.co/aS96XtWuNU']
5,"['I Know It hurts right now, I promise I know but use it all for motivation and fuel for next season! You guys should be proud of yourselves and more importantly you guys made us all Alumni proud. You’ll be back soon and will be victorious! #IrishPride @CoachDruJoyce @STVMAthletics https://t.co/YRr4u267bm']"
5,['🤣🤣🤣🤣🤣🤣🤣🤣🤣 BIG FACTS though! https://t.co/iSnvfCvXiY']
5,['YesSir!! Can’t wait 😤 https://t.co/AoG9a9CzXL']
5,['Age 12 until I graduated High school https://t.co/NFf3KTrxRB']
5,['RT @IPROMISESchool: We’re ready for our kids to come back. 😅❤️ https://t.co/2WAe0pcGj6']
5,['RT @IPROMISESchool: When the students are away... the staff gets to play. 😂😤 #WeAreFamily https://t.co/SiKXPpUv7g']
5,['Congrats Big Fella!!!! @swish41 https://t.co/qpCA513rcW']
5,['Another ☝🏾! Never gets old https://t.co/gDxx8LcclI']
5,"['Salute you Dre!! So many you’ll help because of your resilience, work ethic  and relentless mental toughness. 🙏🏾‼️‼️‼️💯 https://t.co/UiRIMkvHyV']"
5,['My Goodness!! A straight up Animal man! Grandma Ma 👵🏾 https://t.co/WxmQVCJ53s']
5,['My kinda day @BlazePizza 🤣🍕#BlazePiDay 🔥🔥🔥🔥🔥🔥 https://t.co/3lHOUZEB9K']
5,['WHATS MY NAME!! 🐐 talk https://t.co/SpHi01HTDv']
5,['You guys are far to kind for making mine first!! Thank you guys! 😁 https://t.co/CbxAOEKiuZ']
5,['Need mine ASAP!!!! https://t.co/2LaxjIvyh8']
5,['@MeekMill @kingchip Just 74% my G?!?!?! People don’t know what to do with themselves right now. 🤣🤣🤣🤣🤣🤣']
5,['Ready.Set.Lets Go!!!! https://t.co/qFdiShdH5W']
5,['LOVE MY KIDS!! Thank you guys so much and I love y’all more than you guys know and think! 🙏🏾❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/12CuUHNupH']
5,['Can’t even front. This is going to be UNREAL!! Wow man']
5,['🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 Filay game on another level https://t.co/LhKKv3bOiv']
5,['Nothing like Pure Love!! #ThekidfromAKRON👑 https://t.co/hoZBniQWR4']
5,['Thank you David Levy for believing in @uninterrupted and also serving on the board too! Looking forward to what’s in store in the future! Best of luck. 🙏🏾']
5,"['Thank you Richard Plepler for all your support and friendship.  You believed in The Shop, our Ali doc and so many more important projects for our community and culture. Can’t wait to see what’s next! 🙏🏾']"
5,['RT @uninterrupted: “You can tell the narrative changes when you don’t do what they want you to do” - @kingjames\n\n#TheShopHBO out tomorrow!…']
5,['Good to have you in the building tonight MVP!! 🙏🏾 https://t.co/9qvrowSqPv']
5,['RT @uninterrupted: Today 70 kids at @ipromiseschool got to experience their own version of The Shop in celebration of #BHM. 💈✂️ \u2063\n\u2063\n“The mo…']
5,['RT @LJFamFoundation: @IPROMISESchool @KingJames Looking AMAZING \U0001f929']
5,"['RT @IPROMISESchool: As part of our #BHM celebration, 10 Barbers from Akron &amp; Cleveland joined us at IPS for 💈 Family Fresh Cuts 💈 where nea…']"
5,['RT @IPROMISESchool: Look good 💇🏾\u200d♂️ Feel good 😎 Study good 👨🏾\u200d🎓 https://t.co/jGn3PN9jT5']
5,['👏🏾👏🏾👏🏾 My Brother so dope!! 🗣🗣 Congrats‼️‼️‼️ https://t.co/dqgTfn5hiH']
5,['How about that’s CRAZY 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥!!!!! #KeepGoing https://t.co/QuakZ0u6Cs']
5,['@RomeTrav Privately?? Nah bro it’s not even in private anymore. Public‼️‼️‼️']
5,['A real honor to have someone of your stature and legacy feel that way about me! Truly appreciative you 🙏🏾‼️‼️‼️ https://t.co/b33vcupcgQ']
5,['Mark those 📆 right now!! This is going to be EPIC in the making! 7•16•2021 💡 🎥 🎬!!! https://t.co/lN9hdmcaTM']
5,"['RT @HBO: Pull up a chair, #TheShopHBO is back.\n \nLeBron and Mav sit down with an all-new crew, including Anthony Davis, Antonio Brown, Meek…']"
5,['You won’t wanna miss this episode I’m telling you!! 🗣🗣 #TheShop 💈 https://t.co/7Z4NmAXN6Q']
5,['Hope young fella is ok! Literally blew thru his 👟. 🙏🏾']
5,['RT @SpringHillEnt: HONORED!!!! @SpringHillEnt is listed on @FastCompany’s Most Innovative Companies 2019\n\nWe’re just getting started! #FCMo…']
5,['RT @IPROMISESchool: and who better to help interview and identify those people &amp; what it means to keep a #IPROMISE than our own students.…']
5,['RT @IPROMISESchool: We consider it a privilege and an honor to educate our students and spend time with our families. \n\nAs we prepare to gr…']
5,['Super tough bro!! Gone miss that s*^t and you @DwyaneWade! https://t.co/tILPLdmwzm']
5,['RT @uninterrupted: The countdown to March 1st is officially on!\n\n@2Chainz x @kingjames sit down for an exclusive in-depth conversation on @…']
5,['👑 x ⚡️= 🙏🏾 https://t.co/NcEHI6htrH']
5,['#RatPack ✊🏾 https://t.co/43YqNdnB7J']
5,['RT @LJFamFoundation: Thank you @MovementSchools &amp; @samaritans_feet for allowing us to spend time with your All-Stars ⭐️ &amp; for welcoming us…']
5,"['RT @LJFamFoundation: Through the gift of shoes &amp; act of washing feet, our Ambassadors reflected on the importance of serving others in need…']"
5,"['RT @LJFamFoundation: Our 330 Ambassadors have brought the Akron ❤️ to Charlotte, NC as part of @KingJames’ mission during #NBAAllStar to le…']"
5,['Welcome back bro @isaiahthomas! Happy for you. 🙏🏾✊🏾 #SlowGrind']
5,['21 🙏🏾✊🏾']
5,['300 🔥🍕 spots and nowhere close to done yet ‼️‼️ @blazepizza Happy #NationalPizzaDay too https://t.co/tx5YgMV275']
5,['🤦🏾\u200d♂️!! Straight up Coward man. https://t.co/HZRjXcQyGA']
5,['@BenSimmons25 @wojespn He probably needed a nap after the deadline! 🤣🤷🏾\u200d♂️']
5,['Major S/O my @OregonWBB Squad!!! Saw that 🔥🔥🔥🔥🔥🔥 that came y’all way today. You already know how we get down. Take care of my lady 🦆’s!! Best of luck for remaining of season. 🙏🏾💪🏾👑']
5,['🔥🔥🔥🔥🔥🔥🔥👑 #Striveforgreatness🚀 https://t.co/BvBUcyQbS0']
5,['RT @IPROMISESchool: Happy National Girls and Women in Sports Day! 🤺⛹🏾\u200d♀️🏋️\u200d♀️ \n\nWe’ve had some pretty amazing &amp; inspirational women in spor…']
5,['I know you are kid and that’s why I LOVE YOU Leeshawn!! 🙏🏾❤️👑 https://t.co/v3QE3gF9Q5']
5,['Yo @CuffsTheLegend Man what’s going on here?!?!?! 🤦🏾\u200d♂️. Talk to me please! 🤡 ‘s coming a city near you https://t.co/I6Sp6OcAIR']
5,"['RT @LJFamFoundation: Congratulations to @russ25coop, one of @KingJames 330 Ambassadors, on his commitment to Gannon University ⚔️ We are ve…']"
5,['RT @IPROMISESchool: @LJFamFoundation @KingJames Happy Birthday Ms. James ☺️❤️']
5,['MAMA!!!!!! Happy Birthday Queen of Queens Gloria Marie James!!! Love Love Love everyday all day on the earth and beyond❤️❤️❤️❤️❤️ https://t.co/SHcEmCXNbp']
5,"['Then to the game. At the end of the day yes we all wanted more fireworks, points, etc etc but as a competitor and former football player those games happen like that and I couldn’t not like it! Defense wins championships. The best team prevailed and Brady is still The 🐐!']"
5,['Recap of Super Bowl Sunday. The commercials were pretty good(NFL 100 spot and @MillionDollar spot tops the chart). 😉🤷🏾\u200d♂️The halftime show looked dope from watching on TV. Wish TS had more time and you forget how many hits Maroon 5 got in their archives 👏🏾.....']
5,['Brady the 🐐!! 💍💍💍💍💍💍.']
5,"['Man where Shams, Woj, Haynes, McMenamin at????.... 🤷🏾\u200d♂️']"
5,['That’s was AMAZING!!! Got me so hyped I wanted to be in it too! Kudos 👏🏾 https://t.co/NsCQK8IKUX']
5,['Me next year at halftime show! NOT!! 🤣🤣🤣🤣🤣🤣🤣 https://t.co/lcUAqJgWNM']
5,['Soooooooo...... This halftime show though. That’s all for Travis or nah?!?!?! \U0001f928']
5,['@MillionDollar is here!!! 🏃🏾\u200d♂️🏃🏾\u200d♀️💨💨 Who’s ready to run?! @springhillent @timtebow @mariataylor @mattmoneysmith https://t.co/guKzpw2fAU']
5,['MY GUY “W-MO”!!!!! Congratulations brother https://t.co/LuTLlXkPbZ']
5,['🙏🏾💯‼️‼️‼️‼️‼️ https://t.co/TVzN571mb0']
5,['Feels good to be back 💪🏾😤 Only way to be out 5 weeks and come back to play 40 mins is to have my 1-2 punch by my side #MikeYMiyagi #ThereIsNoMagicPill  https://t.co/YQc6Tx5Ver https://t.co/sRFmpZ3Yat']
5,['Happy to share the floor with my guys again!! Miss them and the game itself so much!! 👑 https://t.co/OAIOR8pGqS']
5,['Couldn’t have agreed more!!!! CONGRATULATIONS @DwyaneWade @swish41!! Looking forward to sharing that stage with y’all again 1 last time. #Legends⭐️ https://t.co/PzpGQPKTAq']
5,['Yes sir!!!! Rumble young man rumble! @KlutchSports @BenSimmons25 https://t.co/obnc9c3ZA9']
5,['@tkelce @uninterrupted 🔥🔥🔥🔥🔥🔥 kicks I see too 👀']
5,['@BrysonAdair @EricZHowell Some?? A TON']
5,['Happy Gday brother!! Keep being you and leading ones who look for inspiration from you! Many lost ones but having you helps them more than you know(and I know you know). Live it up my G! 🙏🏾‼️‼️ @JColeNC p.s. keep that 🔥\U0001f92f music coming too. Ha! 🤷🏾\u200d♂️']
5,['Welcome back bro!!! 💪🏾🙏🏾✊🏾💯 https://t.co/IyH7Dknz9s']
5,['Make it Dance Lance!! Bring the 🎸 out on they necks!! 🤣🤣🤣🤣🤣@StephensonLance https://t.co/B74NTQOt2G']
5,['My Brothers!!! 50% of the #Brotherhood✊🏾 https://t.co/n9inB3qdzC']
5,['Well deserved!!! 👏🏾🙏🏾‼️‼️‼️‼️@carmeloanthony https://t.co/awReCCl6ZF']
5,['My Dog!!! 💪🏾😤 https://t.co/yVJF19Nt65']
5,['Best in game and dunker period point blank!! https://t.co/J8aWO57uzH']
5,['🙏🏾👑\U0001f92b🤣‼️‼️‼️ https://t.co/lt0j5REsFR']
5,['FACTS!!! 🗣🗣🗣🗣 https://t.co/dL4RIVy4Kt']
5,['🙏🏾‼️‼️‼️‼️‼️‼️‼️ @VicOladipo']
5,['RT @BlazePizza: $10 = 2 pepperoni pizzas...this deal is 2 good 2 pass up! Order yours now! https://t.co/T1gDC6J7p5 https://t.co/Jt8ZGhzYmT']
5,['✈️ ‼️‼️‼️ https://t.co/km0GJ2FaWX']
5,['RT @IPROMISESchool: #WeAreFamily #MLKDay https://t.co/t4KCIvIXOi']
5,"[""RT @NBAonTNT: .@realgranthill33 went to @KingJames' @IPROMISESchool to spend time with 3rd &amp; 4th graders to learn what #MLKDay means to the…""]"
5,"['“Life’s most persistent and urgent question is, ‘What are you doing for others?’”-Dr. King ✊🏾 When you believe in something and believe in your community, no one can stop you from creating change. This is what it takes @mckinleynelson_ #untilweallwin #BHM https://t.co/q8lPKipi11']"
5,['RT @Lakers: #LAallday https://t.co/tFlxnUPn7l']
5,['On another note. Them \U0001f993’s be on some 🗑. Hate to see that happen in such a great game! 🤦🏾\u200d♂️']
5,['Congrats @RamsNFL on punching your tix to the Super Bowl!!!!! #NFCChamps #LAUnitesTogether']
5,['YesSir Men!!! Helluva WIN!!! @Lakers #LakeShow']
5,['Zuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu!!!!!!!!!!! @ivicazubac']
5,['So what really is “in the shooting motion” rule?!?!? Asking for a friend @OfficialNBARefs 🤔']
5,"['RT @IPROMISESchool: With a private performance &amp; special meal from @MyPiada to close…it was quite the special day in Akron, Ohio! \n\n#IPROMI…']"
5,"['RT @IPROMISESchool: Dressed in their Sunday’s best, our 4th graders spent the day with @akronsymphony as part of our Integrated Community L…']"
